Time (ps),3max_apo,3max,4lxz,4ly1,5iwg,5ix0
61510,0.913793,1.088956,1.132813,1.380691,1.263941,1.475331
61520,0.88689,1.039587,1.04505,1.31323,1.185578,1.347392
61530,1.061322,1.06166,1.046345,1.297105,1.116742,1.42728
61540,0.98211,1.111395,0.959931,1.285683,1.253314,1.35286
61550,0.986226,1.109068,1.013224,1.309037,1.081259,1.384728
61560,1.035343,1.112513,0.949833,1.305894,1.222272,1.300792
61570,0.981061,1.094796,1.008206,1.351475,1.163766,1.38534
61580,0.970444,1.08888,0.946654,1.257274,1.117587,1.394177
61590,0.970061,1.105114,0.935518,1.269388,1.149031,1.439119
61600,1.049623,1.016764,1.054671,1.270213,1.098555,1.415885
61610,0.930942,1.10615,1.005302,1.293789,1.124705,1.463515
61620,0.971611,1.166069,0.948889,1.248211,1.1115,1.435076
61630,0.913329,1.103401,0.999911,1.307983,1.075669,1.334586
61640,0.97083,1.188428,1.046039,1.303514,1.071563,1.389659
61650,1.050372,1.088941,1.070096,1.248761,1.113361,1.433034
61660,1.039215,1.173545,1.117575,1.30239,1.094941,1.536974
61670,0.961787,1.095816,1.089836,1.265339,1.128091,1.565139
61680,0.986024,1.102432,1.118419,1.234351,1.09404,1.547535
61690,0.975807,1.157949,1.053216,1.235775,1.206061,1.51139
61700,0.947973,1.160114,1.036911,1.264633,1.102114,1.47233
61710,1.085919,1.122677,0.973485,1.270998,1.062727,1.342708
61720,1.053121,1.172576,1.022018,1.241599,0.986977,1.353918
61730,1.016033,1.092278,0.89269,1.26971,1.098708,1.385165
61740,0.976858,1.073574,0.939171,1.329683,1.110919,1.387845
61750,0.911883,1.10897,1.000974,1.289821,1.180754,1.345252
61760,1.020196,1.111535,1.074317,1.26251,1.139486,1.378422
61770,0.993739,1.198441,1.004713,1.271901,1.155904,1.312308
61780,0.997082,1.070669,1.083127,1.281186,1.083218,1.356591
61790,0.94188,1.030371,1.068079,1.298715,1.118988,1.390299
61800,0.992236,1.050928,1.090092,1.340019,1.07956,1.365556
61810,0.855674,1.07709,1.221152,1.264932,1.156998,1.463339
61820,0.938043,1.029158,1.023471,1.294516,1.193946,1.327866
61830,0.952412,1.000533,1.074158,1.328714,1.088694,1.433895
61840,0.916008,1.059731,1.013922,1.269204,1.084377,1.445697
61850,0.94953,1.044051,1.047151,1.290374,1.152139,1.376118
61860,0.889864,1.0831,1.082577,1.324464,1.201873,1.38591
61870,0.961797,1.140126,0.988761,1.286189,1.211135,1.352866
61880,0.925617,1.011794,1.007148,1.293557,1.184548,1.489109
61890,0.934838,1.038454,1.037139,1.320099,1.181307,1.4537
61900,0.972563,1.156282,1.051634,1.296445,1.189855,1.402553
61910,0.971466,1.077631,1.03552,1.267512,1.281615,1.431063
61920,0.93438,1.053297,1.013601,1.245789,1.359639,1.474342
61930,0.96981,1.098879,0.995822,1.368486,1.29926,1.501161
61940,0.983175,1.09982,0.992312,1.312816,1.33072,1.462208
61950,0.907173,1.029549,1.004112,1.21899,1.234178,1.46091
61960,1.022375,1.062116,0.896273,1.188709,1.243046,1.492173
61970,1.023161,1.131211,0.969402,1.27801,1.264384,1.536329
61980,0.958329,1.13944,0.934075,1.291602,1.356204,1.475648
61990,0.928125,1.130549,0.982952,1.231939,1.35193,1.475053
62000,0.96603,1.080286,0.997596,1.284641,1.340025,1.4527
62010,1.012184,1.121106,0.966549,1.241232,1.290306,1.558646
62020,0.999305,1.125034,0.944066,1.244424,1.319039,1.441065
62030,0.910927,1.241303,0.906613,1.247103,1.189972,1.466957
62040,0.950346,1.156844,0.947262,1.185078,1.153068,1.454524
62050,0.895211,1.113749,0.866166,1.253095,1.252227,1.4584
62060,0.955725,1.183024,0.913679,1.207883,1.178153,1.494782
62070,0.931758,1.135292,0.873796,1.216497,1.316963,1.502265
62080,0.903633,1.088109,0.89618,1.263985,1.342843,1.475238
62090,0.942545,1.045347,0.973872,1.20006,1.361009,1.536538
62100,0.930351,1.151624,0.919361,1.225925,1.265197,1.45298
62110,0.992218,1.128725,0.953307,1.233907,1.278291,1.531234
62120,0.937499,1.042877,0.965313,1.26225,1.237389,1.457635
62130,0.941724,1.170799,1.015513,1.224664,1.321945,1.490292
62140,0.998987,1.072066,1.020434,1.2606,1.204721,1.402359
62150,0.959987,1.169166,1.080933,1.250179,1.317403,1.508785
62160,0.918224,1.131131,1.020944,1.281091,1.28081,1.420008
62170,0.912371,1.155979,1.030098,1.279263,1.161086,1.40281
62180,0.91652,1.171557,1.093254,1.201322,1.217211,1.558375
62190,0.933262,1.122957,1.009048,1.297705,1.233656,1.503212
62200,0.868054,1.133439,1.070215,1.336247,1.256545,1.526851
62210,0.895331,1.126374,1.152992,1.307368,1.161145,1.58602
62220,0.87918,1.126894,1.178399,1.271281,1.234245,1.514643
62230,0.87006,1.102221,1.020372,1.254348,1.29553,1.525077
62240,0.93463,1.038713,1.075419,1.230219,1.178033,1.5331
62250,0.913927,1.098874,0.930118,1.291445,1.223028,1.641387
62260,0.927165,1.138828,1.146979,1.210944,1.246891,1.518667
62270,0.902005,1.044363,1.192104,1.215222,1.204876,1.431428
62280,0.959136,1.130381,1.102596,1.222043,1.203974,1.514875
62290,0.913169,1.129469,1.00664,1.215792,1.272022,1.578803
62300,0.963598,1.150856,1.10532,1.242974,1.271175,1.497956
62310,0.946511,1.204845,1.083897,1.231964,1.240865,1.527889
62320,0.911864,1.078382,0.997592,1.152699,1.336026,1.368527
62330,0.954011,1.113659,1.083863,1.243862,1.247886,1.466752
62340,0.923138,1.120912,1.006922,1.237329,1.2087,1.482393
62350,0.929369,1.177608,1.077203,1.251813,1.25448,1.48609
62360,0.917964,1.229549,1.1217,1.188344,1.254495,1.500992
62370,0.955471,1.142314,1.010054,1.204174,1.338959,1.345102
62380,1.001854,1.073979,1.036329,1.164234,1.265069,1.405393
62390,0.956526,1.131014,0.964186,1.210414,1.193811,1.385877
62400,0.957097,1.203942,1.067982,1.239525,1.309887,1.40654
62410,1.0124,1.16565,1.08923,1.237208,1.222821,1.435181
62420,0.932625,1.161523,1.090842,1.171162,1.223334,1.540658
62430,1.016427,1.175267,1.122499,1.306022,1.261348,1.347368
62440,0.996275,1.104691,1.123327,1.259179,1.319294,1.358958
62450,0.975091,1.11025,1.103392,1.280608,1.29326,1.435667
62460,0.922878,1.103022,1.060484,1.295279,1.26746,1.407604
62470,0.89993,1.056754,1.136827,1.241236,1.265455,1.416277
62480,0.940505,1.135204,1.076503,1.208655,1.225339,1.419577
62490,0.962466,1.086562,1.120146,1.309457,1.276488,1.444207
62500,1.011577,1.102623,1.163002,1.209901,1.254621,1.402155
62510,0.968443,1.120125,1.170275,1.233178,1.241948,1.375505
62520,0.931002,1.136809,1.136318,1.251305,1.204065,1.468827
62530,0.970493,1.142637,1.104362,1.248463,1.264667,1.481399
62540,0.94612,1.192048,1.127517,1.229833,1.345332,1.39838
62550,0.947024,1.096528,1.007696,1.284456,1.277953,1.393009
62560,0.975354,1.168511,0.976093,1.299515,1.340427,1.369675
62570,1.050785,1.179759,1.092635,1.252588,1.265032,1.354852
62580,1.042725,1.248461,1.117281,1.270319,1.345612,1.391834
62590,0.992092,1.190197,1.017991,1.272149,1.248182,1.33986
62600,0.969632,1.22793,1.045512,1.277591,1.262265,1.386022
62610,0.995338,1.196621,1.011299,1.300393,1.272767,1.255419
62620,0.918606,1.17093,1.001398,1.313229,1.220219,1.347423
62630,0.997846,1.152711,0.983472,1.368471,1.239022,1.379039
62640,0.995182,1.226583,1.164828,1.275109,1.307719,1.366158
62650,0.922588,1.224889,1.14646,1.372193,1.25591,1.304096
62660,0.941761,1.228295,1.100102,1.322407,1.313385,1.299035
62670,0.96096,1.243247,1.027148,1.305148,1.294282,1.33164
62680,0.953766,1.130797,0.993497,1.349068,1.190372,1.372964
62690,1.018222,1.200332,0.926094,1.341934,1.243193,1.276127
62700,0.961948,1.222462,0.948624,1.307479,1.280153,1.313669
62710,1.040089,1.200058,1.007968,1.281755,1.259899,1.369433
62720,1.073005,1.23136,0.951379,1.356918,1.285006,1.292672
62730,1.022311,1.171471,1.026215,1.278434,1.216611,1.305928
62740,1.024927,1.151428,1.071774,1.352807,1.22751,1.310617
62750,0.977694,1.211382,1.088432,1.272819,1.110595,1.3895
62760,0.986832,1.159533,0.983562,1.272326,1.178824,1.379349
62770,0.924904,1.186423,1.019584,1.294659,1.191671,1.34826
62780,0.919556,1.245657,1.047422,1.296459,1.17139,1.452977
62790,0.975508,1.164724,1.164101,1.312071,1.07811,1.296933
62800,1.080169,1.160553,1.005882,1.252673,1.148403,1.320853
62810,0.977739,1.122597,1.080334,1.257728,1.206751,1.35511
62820,1.077323,1.259571,0.970423,1.323275,1.157906,1.295445
62830,0.983181,1.195294,0.939433,1.236476,1.23216,1.355836
62840,0.984465,1.103276,1.005345,1.197422,1.198705,1.360173
62850,0.972158,1.162016,1.153049,1.285376,1.206558,1.36347
62860,0.967776,1.257005,1.058012,1.221061,1.2256,1.381361
62870,1.035957,1.216035,1.054361,1.281843,1.313227,1.439318
62880,1.012362,1.205942,1.044573,1.22581,1.273876,1.413131
62890,1.048195,1.159297,1.132039,1.33611,1.159279,1.375072
62900,0.980172,1.202699,1.095953,1.261826,1.117557,1.356247
62910,1.040284,1.213469,1.123845,1.257936,1.163604,1.270608
62920,1.053967,1.186977,1.11763,1.264108,1.177645,1.302833
62930,1.076962,1.183081,1.117632,1.306843,1.15535,1.334799
62940,1.025437,1.192174,1.166919,1.337899,1.104028,1.350952
62950,0.957763,1.15656,1.193357,1.307075,1.183112,1.386521
62960,1.001498,1.163877,1.179223,1.301163,1.24844,1.335393
62970,1.012213,1.227662,1.184264,1.324853,1.187891,1.348686
62980,1.036655,1.262242,1.28157,1.307977,1.187064,1.307111
62990,0.999024,1.199851,1.140932,1.285773,1.174631,1.336265
63000,0.948377,1.157513,1.125479,1.368058,1.240878,1.403717
63010,0.9481,1.178446,1.210673,1.338916,1.20914,1.429701
63020,0.972172,1.196679,1.16221,1.333648,1.1831,1.351458
63030,0.963148,1.132465,1.063056,1.288718,1.162698,1.438764
63040,1.07102,1.290744,0.998652,1.286437,1.196741,1.317818
63050,1.024374,1.23344,1.077757,1.256278,1.139533,1.320585
63060,0.992915,1.155266,1.133687,1.264017,1.165135,1.286647
63070,1.012338,1.197641,1.075984,1.263432,1.238502,1.439971
63080,0.986496,1.179557,1.020108,1.2415,1.166697,1.414194
63090,1.039758,1.194409,1.00857,1.252856,1.218021,1.26762
63100,1.00731,1.19912,1.059798,1.170621,1.314796,1.366736
63110,0.968082,1.225565,1.12576,1.233075,1.214806,1.260473
63120,0.991322,1.331009,1.064438,1.249106,1.307848,1.30238
63130,0.988806,1.260925,1.14337,1.164067,1.227958,1.265279
63140,0.967143,1.278722,1.194577,1.226453,1.263202,1.251112
63150,0.950818,1.321343,1.174681,1.271755,1.274095,1.318581
63160,1.037873,1.295097,1.194188,1.250064,1.196778,1.298615
63170,0.952654,1.186935,1.145082,1.231412,1.190864,1.295904
63180,1.047583,1.14455,1.041891,1.264078,1.172194,1.36243
63190,0.997949,1.170122,1.146977,1.305872,1.271052,1.276359
63200,1.004258,1.173038,1.096768,1.35035,1.170671,1.271678
63210,1.041418,1.194589,1.130314,1.338406,1.213243,1.295491
63220,0.982055,1.213875,1.214628,1.372784,1.117991,1.328167
63230,1.047141,1.257254,1.091544,1.304515,1.187884,1.274496
63240,0.914586,1.259366,1.223224,1.260631,1.190881,1.277178
63250,1.024711,1.239934,1.222672,1.237651,1.247692,1.278781
63260,0.936984,1.218362,1.1532,1.244589,1.281471,1.314228
63270,0.967871,1.257999,1.219938,1.235169,1.2057,1.379592
63280,0.95952,1.264401,1.174755,1.295201,1.19669,1.276596
63290,0.969168,1.166687,1.269181,1.27132,1.349491,1.339302
63300,0.968129,1.224217,1.187136,1.25706,1.317352,1.345157
63310,0.970836,1.202419,1.025468,1.241139,1.333238,1.371082
63320,1.025062,1.209248,1.129099,1.253517,1.343658,1.307593
63330,1.010289,1.242142,1.192775,1.221572,1.297172,1.342884
63340,0.949931,1.230815,1.185484,1.219875,1.337288,1.259995
63350,0.896744,1.235393,1.087581,1.269908,1.176827,1.355697
63360,1.004516,1.27417,1.17366,1.281012,1.168093,1.384398
63370,0.926437,1.256537,1.208552,1.268344,1.168005,1.288148
63380,0.979548,1.234492,1.148424,1.324049,1.217089,1.330613
63390,0.937661,1.267979,1.198132,1.244178,1.226792,1.336082
63400,0.957611,1.254572,1.2186,1.217533,1.244787,1.403505
63410,0.978708,1.23788,1.135767,1.199961,1.247056,1.314231
63420,0.986179,1.169568,1.092945,1.257117,1.203754,1.30018
63430,0.921625,1.160846,1.143864,1.27717,1.235851,1.355897
63440,1.023931,1.158922,1.127725,1.296309,1.234815,1.375794
63450,0.923488,1.254031,1.113066,1.346916,1.217358,1.417051
63460,0.978222,1.312467,1.272404,1.269035,1.284205,1.371418
63470,0.933521,1.267002,1.153833,1.311859,1.235089,1.342276
63480,0.932721,1.271576,1.174618,1.342435,1.266025,1.30201
63490,0.985591,1.295587,1.149085,1.337014,1.217563,1.315843
63500,0.955041,1.294072,1.131619,1.433261,1.231616,1.313138
63510,0.956922,1.255555,1.065945,1.369227,1.231383,1.402136
63520,0.878972,1.20969,1.047076,1.320812,1.216516,1.259296
63530,1.04345,1.241256,1.009311,1.406447,1.266368,1.364235
63540,0.929581,1.149601,1.070957,1.265289,1.24883,1.236914
63550,0.914313,1.216162,1.100169,1.276896,1.177149,1.270608
63560,1.001443,1.207615,1.239344,1.312439,1.280863,1.296753
63570,1.001019,1.24831,1.176378,1.32416,1.257953,1.235917
63580,1.001351,1.244669,1.192232,1.250645,1.215091,1.274242
63590,0.994066,1.236476,1.102045,1.263772,1.20123,1.335994
63600,1.027517,1.218286,0.969571,1.31247,1.150275,1.339839
63610,0.991622,1.198511,1.068198,1.328648,1.185257,1.250462
63620,0.929378,1.291101,1.058483,1.321112,1.177222,1.292924
63630,0.939794,1.280354,1.081075,1.338056,1.199254,1.230639
63640,0.88079,1.214358,0.973543,1.319209,1.205269,1.277872
63650,0.949872,1.25451,0.964989,1.353614,1.207414,1.161088
63660,1.032652,1.278736,0.950445,1.326379,1.204706,1.278585
63670,0.848509,1.256772,1.03955,1.320717,1.203012,1.281668
63680,0.950705,1.185369,1.066962,1.291914,1.242711,1.247061
63690,0.916015,1.209128,1.166928,1.300924,1.138179,1.302428
63700,0.951841,1.246921,1.083049,1.320089,1.198884,1.219266
63710,0.936056,1.267796,1.061106,1.256681,1.180597,1.245091
63720,0.925348,1.234207,1.072756,1.325741,1.232325,1.230694
63730,0.879935,1.239248,1.071199,1.326649,1.167355,1.272408
63740,0.954853,1.22382,1.061047,1.307241,1.123199,1.296871
63750,0.941543,1.18115,1.044353,1.206287,1.126829,1.319731
63760,0.938139,1.159372,1.07439,1.317465,1.18085,1.305705
63770,0.948251,1.151654,1.099885,1.320049,1.132487,1.358216
63780,0.998197,1.256135,1.073307,1.332753,1.166991,1.280289
63790,0.93974,1.214789,1.094684,1.267733,1.157858,1.285008
63800,0.948937,1.181922,1.123279,1.301643,1.149769,1.336856
63810,0.965848,1.253526,1.076952,1.291693,1.275547,1.290676
63820,0.911387,1.200269,1.117819,1.28311,1.38622,1.295632
63830,0.931487,1.173139,1.214271,1.296008,1.330359,1.277867
63840,0.976491,1.173316,1.030036,1.307673,1.218019,1.30202
63850,0.967964,1.276407,1.060877,1.324982,1.243611,1.334463
63860,0.929533,1.199552,1.210193,1.332401,1.224027,1.219022
63870,0.993858,1.286475,1.253486,1.287336,1.16043,1.230794
63880,1.031173,1.184907,1.163161,1.348723,1.129407,1.327925
63890,0.994664,1.214601,1.2261,1.257016,1.140565,1.346206
63900,0.98055,1.200545,1.071526,1.233317,1.16279,1.269998
63910,1.030854,1.245862,1.022642,1.304582,1.065068,1.227728
63920,0.979639,1.226404,1.089563,1.297871,1.177906,1.289237
63930,0.986129,1.193054,1.070633,1.314218,1.129526,1.323916
63940,0.950149,1.195296,1.053642,1.277796,1.152187,1.350028
63950,0.993654,1.160717,1.086951,1.305331,1.127255,1.380169
63960,1.024048,1.200639,0.945412,1.275117,1.154278,1.362914
63970,0.929907,1.285795,1.061591,1.294395,1.105707,1.451522
63980,0.951671,1.177454,1.042986,1.29473,1.13925,1.330485
63990,0.832012,1.205951,1.08829,1.269902,1.164304,1.386585
64000,0.959317,1.181547,1.016646,1.288178,1.055727,1.301115
64010,0.932351,1.09215,1.068994,1.24302,1.10229,1.455203
64020,0.953143,1.198028,0.991813,1.322267,1.12269,1.417893
64030,0.995404,1.171924,1.044678,1.26338,1.068475,1.411963
64040,0.948223,1.094831,1.106933,1.281909,1.148138,1.394278
64050,0.952204,1.224293,1.081109,1.268896,1.083141,1.480271
64060,0.970885,1.217379,1.025876,1.282246,1.066188,1.338121
64070,1.002632,1.20185,1.053391,1.217853,1.124733,1.366436
64080,0.964924,1.218989,1.034295,1.273028,1.172545,1.352999
64090,0.947464,1.194285,1.095736,1.302229,1.211895,1.337598
64100,0.927709,1.231716,1.124509,1.240849,1.275013,1.369003
64110,0.933258,1.215143,1.218673,1.246614,1.258554,1.284145
64120,1.006851,1.226815,1.172334,1.278865,1.178291,1.505548
64130,0.96997,1.309222,1.248979,1.266066,1.170027,1.283176
64140,0.942836,1.243225,1.195948,1.267723,1.18231,1.434992
64150,1.002136,1.268953,1.123822,1.276795,1.162168,1.376476
64160,0.938203,1.258718,1.048552,1.243162,1.114075,1.343208
64170,0.92149,1.267937,1.017347,1.261862,1.065424,1.238889
64180,0.900673,1.304321,0.967946,1.298928,1.059305,1.339633
64190,0.963919,1.289123,0.946944,1.207273,1.071725,1.255377
64200,0.92788,1.348099,0.972676,1.253482,1.061095,1.296152
64210,0.937604,1.341614,0.99791,1.234254,1.099025,1.337149
64220,0.962039,1.30151,1.018149,1.231263,1.100915,1.308128
64230,0.915,1.265426,1.132231,1.250879,1.091754,1.324159
64240,0.906303,1.323102,1.086578,1.232,1.084971,1.373525
64250,0.935305,1.252661,1.151875,1.247685,1.143803,1.362581
64260,0.920572,1.251576,1.02835,1.232854,1.13014,1.350387
64270,0.918377,1.195543,1.046903,1.204012,1.173389,1.322148
64280,0.949837,1.286293,1.112717,1.270372,1.203654,1.449461
64290,0.906459,1.194226,1.063726,1.307326,1.184414,1.383048
64300,0.912794,1.133108,1.046095,1.276525,1.271657,1.267601
64310,0.901271,1.185815,0.945513,1.308665,1.159889,1.284433
64320,0.901992,1.124328,1.000612,1.235475,1.191355,1.390501
64330,0.923185,1.205772,1.067214,1.263819,1.151309,1.227912
64340,0.980646,1.159069,1.180438,1.237211,1.250888,1.300104
64350,0.949029,1.169014,1.200293,1.28565,1.27932,1.235661
64360,0.939316,1.126449,1.137272,1.313023,1.233228,1.300421
64370,0.974409,1.140594,1.157842,1.331555,1.246821,1.397687
64380,0.974082,1.165047,1.160236,1.258451,1.181603,1.338417
64390,1.031774,1.169585,1.244046,1.213923,1.134538,1.288026
64400,0.954518,1.126503,1.182995,1.251944,1.25003,1.359221
64410,0.940383,1.082845,1.220357,1.195925,1.226828,1.290771
64420,0.917111,1.146275,1.144568,1.216125,1.258898,1.361333
64430,0.980039,1.096683,1.27963,1.204101,1.327983,1.366016
64440,0.908858,1.031496,1.292711,1.268374,1.312923,1.26518
64450,0.959767,1.042092,1.238853,1.217929,1.22394,1.309904
64460,0.970204,1.074793,1.240387,1.185425,1.226577,1.331839
64470,0.990764,1.060441,1.231467,1.16147,1.271536,1.334445
64480,0.942238,1.03457,1.215078,1.177611,1.307307,1.406585
64490,1.004322,1.042359,1.242989,1.226244,1.291737,1.297092
64500,0.945463,1.013262,1.189349,1.220597,1.237467,1.223138
64510,1.006863,0.986899,1.170951,1.287811,1.261566,1.430712
64520,1.016806,1.038146,1.181911,1.233613,1.22624,1.337422
64530,0.958784,1.043334,1.178674,1.23232,1.269531,1.348324
64540,1.018984,1.094121,1.161244,1.271538,1.233509,1.337369
64550,0.956889,1.092434,1.08795,1.231974,1.229386,1.296928
64560,1.007193,1.076423,1.094501,1.240816,1.28203,1.290382
64570,0.976862,1.085163,1.127561,1.299759,1.294083,1.309416
64580,0.952652,1.090777,1.010709,1.229397,1.257315,1.25457
64590,0.98707,0.984471,1.036896,1.183117,1.330026,1.284746
64600,1.019695,1.111699,1.021712,1.189974,1.301558,1.304143
64610,0.985363,1.15077,1.076397,1.225315,1.331193,1.309104
64620,0.981918,1.021224,1.115292,1.252362,1.290142,1.345968
64630,0.97994,1.051982,1.074327,1.212383,1.322059,1.317476
64640,0.938651,1.150924,1.01565,1.185415,1.30623,1.376542
64650,0.880562,1.135698,0.995558,1.223512,1.32539,1.268584
64660,0.920817,0.994946,1.012146,1.234959,1.302834,1.309905
64670,0.893299,1.053948,1.076613,1.204623,1.298814,1.270288
64680,0.858573,1.163643,1.09628,1.187635,1.280137,1.421126
64690,0.899968,1.089081,1.053757,1.228688,1.338021,1.379417
64700,0.959812,1.115887,1.107972,1.178653,1.23346,1.378684
64710,0.874325,1.075403,1.242925,1.179151,1.293,1.380733
64720,0.875633,1.087879,1.174809,1.281426,1.288334,1.458682
64730,0.920095,1.112293,1.19203,1.245532,1.267229,1.397026
